"Sentence","Sentiment"
"HELSINKI AFX - KCI Konecranes disse que aumentou sua participação na MMH Holdings Inc, proprietária da Morris Materials Handling, com sede nos EUA, de 74,5 por cento para 90,9 por cento.","positive"
"O gráfico de acumulação de $ LSCC continua a fazer novos máximos mostrando o acúmulo continuando a ocorrer http://stks.co/adpo","positive"
"A CompTel, um fornecedor do software Sistema de Suporte a Operações Dinâmicas (OSS), foi selecionado pela Orascom Telecom (OTH) como parceiro para soluções de provisionamento e ativação para serviços móveis.","positive"
"15 de dezembro de 2010 - A fabricante finlandesa-alemã de equipamentos de telecomunicações Nokia Siemens Networks disse hoje que ganhou um contrato para atualizar a rede de rádio da empresa de telecomunicações doméstica Elisa Oyj HEL: ELI1V.","positive"
"REFILE-Hikma e Barclays ajudam o FTSE britânico a subir mais alto","positive"
"A empresa reporta um prejuízo no período de 0,4 milhões de euros em comparação com um prejuízo de 1,9 milhões de euros no período correspondente em 2005 .","positive"
"O grupo de construção finlandês Lemminkainen Oyj HEL: A LEM1S anunciou hoje que ganhou um contrato para fornecer serviços técnicos para o shopping Nevsky Center, que será inaugurado em novembro em São Petersburgo, na Rússia.","positive"
"O resultado operacional da empresa (EBIT) totalizou 0,0 milhões de euros, acima dos -0,3 milhões de euros no período homólogo.","positive"
"O desenvolvedor de software finlandês Basware OYJ disse em 30 de novembro de 2006 que sua subsidiária dos EUA Basware, Inc. ganhou um pedido para fornecer software para gerenciamento de ciclo de vida contratados a uma empresa de tecnologia médica dos EUA sem nome.","positive"
"A empresa também estima os investimentos já realizados para levar a um aumento em suas vendas líquidas para 2010 a partir de 2009, quando atingiram 141,7 milhões de euros.","positive"
"Isto proporcionará poupanças de custos de cerca de 3 milhões de euros por ano.","positive"
"A aquisição faz parte da estratégia da Ramirent para fortalecer a sua posição em locais seleccionados.","positive"
"`` Estou muito satisfeito e orgulhoso de nosso desempenho no ano passado '', disse a executiva -chefe Juha Rantanen em comunicado.","positive"
"EasyJet espera uma demanda resiliente para suportar os medos de segurança","positive"
"O resultado operacional da empresa (EBIT) totalizou 0,0 milhões de euros, acima dos -0,3 milhões de euros no período homólogo.","positive"
"As vendas aumentaram para 300,9 milhões de euros em comparação com os 276,1 milhões de euros do ano passado e em linha com o valor de consenso de 299 milhões de euros.","positive"
"CINGAPURA (ICIS) - (1) Kemira e a empresa indiana de infraestrutura hídrica (2) IVRCL concordaram em formar uma joint venture que inclui uma nova unidade de fabricação de coagulantes inorgânicos no estado de Andhra Pradesh, Índia, disse a fabricante finlandesa de produtos químicos para tratamento de água na terça-feira. .","positive"
"ATUALIZAÃÃO 1-Cypress Semiconductor oferece compra de soluÃ§Ã£o integrada de silÃ­cio","positive"
"A taxa de ocupação económica da carteira imobiliária de Sponda aumentou para 91,2 % contra 88,8 % em 2006 .","positive"
"`` Dou calorosas boas-vindas a Michael Frei na Outotec.","positive"
"$ZAGG se preparando... Meta de US$ 15 mais em um fechamento acima de US$ 13,50 em um volume diário melhor que a média http://chart.ly/lha44tn","positive"
"A alienação do negócio de margarinas da Raisio em Maio de 2009 deu à empresa um foco mais claro nos produtos à base de cereais.","positive"
"Também se voltou para o lucro por ação (EPS) de 0,08 euros versus perda por ação de 0,04 euros.","positive"
"Agradecemos as melhorias na demanda e os ajustes que fizemos, as taxas de texização da frota de Cramo foram substancialmente melhoradas.''","positive"
"A receita de comissões aumentou 25,7%, para 16,1 milhões de euros, ante 12,8 milhões de euros em 2004.","positive"
"A capacidade de produção pode ser triplicada sem grandes investimentos adicionais, disse a empresa.","positive"
"Quebrar o máximo de 52 semanas parece ótimo agora $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU","positive"
"O tráfego europeu cresceu quase 30%.","positive"
"A Metsaliitto, no entanto, reduziu o seu prejuízo líquido no segundo trimestre de 2007 para 5,0 milhões de euros (US$ 6,9 milhões), contra 61 milhões de euros (US$ 83,7 milhões) há um ano.","positive"
"A margem a diesel permaneceu alta.","positive"
"no primeiro trimestre de 2010 19 de abril de 2010 - A fabricante finlandesa de máquinas e equipamentos florestais Ponsse Oyj HEL: A PON1V disse hoje que espera obter um lucro líquido de cerca de 6,3 milhões de euros no primeiro trimestre de 2010, ante um prejuízo de 9,6 milhões de euros. um ano antes.","positive"
"A Kalmar da Cargotec finlandesa recebeu uma encomenda significativa do Departamento de Defesa dos EUA.","positive"
"Veja isso $AMZN > 600","positive"
"O fabricante finlandês de talheres e ferramentas manuais Fiskars Oyj Abp (HEL: FISAS) disse hoje que o seu lucro líquido aumentou para 24,1 milhões de euros (33,6 milhões de dólares) no terceiro trimestre de 2010, contra 17,9 milhões de euros um ano antes.","positive"
"Excluindo itens não recorrentes, o lucro antes de impostos aumentou 45% para 80 milhões de euros.","positive"
"A Citigroup, Inc (NYSE: C) anunciou que seus negócios de Serviços Globais de Transação (GTS) receberam um novo mandato do Grupo de Bancos Pohjola, com sede na Finlândia.","positive"
"Controladora do Daily Mail em negociações com potenciais parceiros sobre oferta conjunta pelos ativos de internet do Yahoo: https://t.co/mK7MEMtADT $YHOO","positive"
"Dicas de corretoras: RBS, Croda, Sage","positive"
"Espera -se que essas medidas produzam economia anual de custos de 1,5 milhão de euros a partir de 2007.","positive"
"A capacidade de produção aumentará de 36.000 para 85 000 toneladas por ano e a matéria -prima continuará sendo reciclada em papel e placa.","positive"
"O crescimento das vendas líquidas continuou favorável no Oriente Médio e na África e na Ásia-Pacífico.","positive"
"7 de março de 2011 - A empresa finlandesa de TI Digia Oyj HEL: DIG1V anunciou hoje um acordo com a principal empresa de telefonia móvel Nokia Oyj HEL: NOK1V para adquirir o negócio de licenciamento comercial e serviços relacionados à tecnologia Qt da Nokia.","positive"
"A empresa recorreu a um lucro por acção ( EPS ) de 0,03 euros versus um prejuízo por acção de 0,01 euros .","positive"
"A loja de 250 m² de 2.691 pés quadrados no principal distrito comercial de Copenhague foi inaugurada hoje, fortalecendo ainda mais a presença da empresa em capitais nórdicos.","positive"
"Além disso, a Cramo e a Peab assinaram contratos de aluguer exclusivos de cinco anos na Finlândia e prolongaram os seus contratos de aluguer existentes no mercado sueco por mais cinco anos.","positive"
"Em agosto a outubro de 2010, o resultado da empresa antes dos impostos totalizou 9,6 mN de euros, acima de 0,5 milhões de euros no período correspondente em 2009.","positive"
"O Google, Inc. completa a aquisição da ICOA, Inc. http://stks.co/nfei $ icoa $ goog","positive"
"$ENDP - vimos um grande pedido neste na semana passada, alguém também acumulando ligações de maio e 35 de junho hoje","positive"
"A receita cresceu 12 % para (x20ac) 3,6 bilhões (US $ 4,5 bilhões).","positive"
"A certificação ISO demonstra que estamos avançando em nossos compromissos de qualidade com nossos clientes.'","positive"
"A empresa ainda espera que o seu volume de negÃ³cios em 2010 aumente ligeiramente em relaÃ§Ã£o ao nÃ­vel de 2009, acrescentando que âeurosa previsibilidade do mercado ainda Ã© demasiado fraca para previsÃµes fiÃ¡veis âeurosâeurossobre o desenvolvimento do mercado do negÃ³cio de produÃ§Ã£o por contrato durante o ano em cursoâeuros?.","positive"
"O shopping center a ser inaugurado em São Petersburgo , na Rússia , em novembro de 2010 , tornará positivo o fluxo de caixa das operações russas da rede finlandesa de lojas de departamentos Stockmann pela primeira vez em 2011 .","positive"
"YIT diz que a aquisição faz parte de sua estratégia de expansão nos mercados da Europa Central e Oriental.","positive"
"(ADP News) - 28 de novembro de 2008 - O fornecedor finlandês de soluções de fornecimento de energia Efore Oyj (OMX: EFO1V) anunciou hoje o lançamento do OPUS DC, o mais recente sistema de energia em sua linha de produtos OPUS.","positive"
"Ao mesmo tempo, o lucro da empresa aumentou 10% no primeiro semestre e atingiu Ls 79.000.","positive"
"No mês passado, a Outokumpu vendeu mais de 80% de sua unidade de tecnologia, a Outokumpu Technology Oyj, para promover seu objetivo estratégico de se tornar a maior fabricante de aço inoxidável do mundo.","positive"
"O objectivo é uma melhoria anual no lucro operacional da Ruukki Construction de mais de 3 milhões de euros 4,1 milhões de dólares a partir de 2009 .","positive"
"As vendas do terceiro trimestre da Greene King foram impulsionadas pela temporada festiva","positive"
"A HK Ruokatalo representa actualmente cerca de 50% das vendas de aves na Finlândia e a rentabilidade está num bom nível.","positive"
"A taxa de ocupação económica da carteira imobiliária de Sponda aumentou para 91,2 % contra 88,8 % em 2006 .","positive"
"$ Vmw recebeu um bom empurrão hoje após pequenos varredores de maio c esta manhã","positive"
"O lucro operacional totalizou 0,4 milhões de euros, acima de um prejuízo operacional de 0,8 milhões de euros em termos homólogos.","positive"
"$WMT BULLISH com MACD CROSSOVER com RSI e STO subindo - acima de 73,4$ MA50 res. poderia executar http://stks.co/gGCq","positive"
"Seguro de Zurique, considerando a oferta pelo rival RSA do Reino Unido seguro","positive"
"Os benefícios de sinergia estimados são de pelo menos 7 milhões de euros anuais.","positive"
"WPP, a maior agência de publicidade do mundo, relata forte crescimento em 2015","positive"
"DBS, Julius Baer emerge como potenciais licitantes para a unidade de riqueza de Barclays Asia ...","positive"
"A Metso fornecerá o equipamento para duas linhas de processo no novo projeto de minério de ferro Kaunisvaara da Northland Resources, na Suécia, que explora os depósitos de minério de ferro de Tapuli e Sahavaara.","positive"
"EasyJet espera uma demanda resiliente para suportar os medos de segurança","positive"
"$ TSLA atualizado para Buy @ Argus com $ 333 PT - você quase pensaria que depois de ~ 100 pontos executados em 5 semanas, este seria o sinal de venda","positive"
"A Affeto espera que suas vendas líquidas para todo o 2010 aumentem em relação ao nível de 2009, quando atingiram 103 milhões de euros.","positive"
"KAUKO-TELKO LTD COMUNICADO DE IMPRENSA 19.06.2007 AT 14.00 1 (1) O Grupo Telko (Kauko-Telko) está expandindo sua parceria estratégica com a BP Industrial Lubricants & Services (BP ILS) ao adquirir a propriedade total da empresa varejista sueca da BP, Molub -Liga AB.","positive"
"A margem financeira totalizou 15,9 milhões de euros, em comparação com 15,6 milhões de euros um ano antes.","positive"
"$AAPL http://stks.co/1LDx Limpando esta linha de tendência descendente / área de compra agora","positive"
"Ganhos FTSE da Grã-Bretanha, títulos de terras sobem após aumento de dividendos","positive"
"Abertura de Londres: Taylor Wimpey e Ashtead impulsionam os mercados em alta, Barclays cai","positive"
"$SAVE longo. https://t.co/yEJuS9cMlC","positive"
"No quarto trimestre de 2009, o prejuízo líquido da Atria diminuiu para 1,2 milhão de euros, de 5,9 milhões de euros, e as vendas líquidas contrataram para 340,4 milhões de euros em 361,1 milhões de euros.","positive"
"Ele combinará e renovará o conteúdo e a funcionalidade dos sistemas atuais para financiamento e serviço on -line, bem como sua manutenção.","positive"
"O preço das ações da Auto Trader sobe à medida que a empresa flutua na LSE","positive"
"A empresa de produtos de metal finlandesa Componente Oyj Lucro líquido aumentou para 26,1 mln euro (US $ 35,9 mln) para o primeiro trimestre de 2007, de 5,3 mln euro (US $ 7,3 mln) para o mesmo período de 2006.","positive"
"Longo $ TSLA curto $ MBLY https://t.co/jSpUSzo6na","positive"
"O lucro após impostos do período foi de 0,9 milhões de euros, contra 0,01 milhões de euros no ano passado.","positive"
"As vendas na Finlândia aumentaram 3,9% e o crescimento internacional foi de 0,7%.","positive"
"O órgão representativo da Swedish Meats aprovou uma oferta melhorada da finlandesa HK Ruokatalo para adquirir a empresa.","positive"
